timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-10 12:15:04,41444,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,451.39899679153297,185
2025-10-10 12:15:04,41444,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,433.29450372246936,99
2025-10-10 12:15:04,41444,sel_tournament_k3_mut_inversion,Tournament (K=3) mutation=inversion,200,300,10,single_point,tournament,3,427.3928683349374,300
2025-10-10 12:15:04,41444,sel_tournament_k7_mut_inversion,Tournament (K=7) mutation=inversion,300,300,25,two_points,tournament,7,465.9076478988544,72
2025-10-10 12:15:18,17538,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,491.7993232141063,146
2025-10-10 12:15:18,17538,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,434.5222504037767,93
2025-10-10 12:15:18,17538,sel_tournament_k3_mut_inversion,Tournament (K=3) mutation=inversion,200,300,10,single_point,tournament,3,480.25978336282463,104
2025-10-10 12:15:18,17538,sel_tournament_k7_mut_inversion,Tournament (K=7) mutation=inversion,300,300,25,two_points,tournament,7,437.6286612494313,145
2025-10-10 12:15:31,19697,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,473.7446514910311,99
2025-10-10 12:15:31,19697,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,431.22637792494413,137
2025-10-10 12:15:31,19697,sel_tournament_k3_mut_inversion,Tournament (K=3) mutation=inversion,200,300,10,single_point,tournament,3,452.5173546710481,149
2025-10-10 12:15:31,19697,sel_tournament_k7_mut_inversion,Tournament (K=7) mutation=inversion,300,300,25,two_points,tournament,7,424.4472433254301,137
2025-10-10 12:15:42,78336,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,486.3139030498233,120
2025-10-10 12:15:42,78336,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,448.61044576286514,113
2025-10-10 12:15:42,78336,sel_tournament_k3_mut_inversion,Tournament (K=3) mutation=inversion,200,300,10,single_point,tournament,3,505.1061084622318,74
2025-10-10 12:15:42,78336,sel_tournament_k7_mut_inversion,Tournament (K=7) mutation=inversion,300,300,25,two_points,tournament,7,447.1453784772004,106
2025-10-10 12:15:53,34556,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,498.68248321321573,97
2025-10-10 12:15:53,34556,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,437.23070906712826,87
