timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-10 07:33:18,88481,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,431.197564536666,194
2025-10-10 07:33:18,88481,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,447.7815319636517,84
2025-10-10 07:33:18,88481,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,473.49416151493904,157
2025-10-10 07:33:18,88481,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,509.66645855605805,138
2025-10-10 07:33:25,18012,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,448.76770661384876,158
2025-10-10 07:33:25,18012,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,558.4035441269925,57
2025-10-10 07:33:25,18012,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,439.2394134015531,151
2025-10-10 07:33:25,18012,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,477.39137407579796,89
2025-10-10 07:33:33,73681,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,436.64841880224066,161
2025-10-10 07:33:33,73681,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,463.27176453987664,123
2025-10-10 07:33:33,73681,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,447.91280794102477,148
2025-10-10 07:33:33,73681,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,515.0666588215598,90
2025-10-10 07:33:42,91374,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,437.3035209395899,159
2025-10-10 07:33:42,91374,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,457.35863930797115,96
2025-10-10 07:33:42,91374,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,477.04323205917854,200
2025-10-10 07:33:42,91374,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,495.38604557507375,121
2025-10-10 07:33:49,49279,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,431.11343916539704,154
2025-10-10 07:33:49,49279,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,461.62100093101986,111
2025-10-10 07:33:49,49279,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,465.07185516292316,126
2025-10-10 07:33:49,49279,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,459.4263516756471,77
2025-10-10 07:34:00,27448,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,455.78717263148764,152
2025-10-10 07:34:00,27448,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,444.36968616193303,235
2025-10-10 07:34:00,27448,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,503.6894409730412,182
2025-10-10 07:34:00,27448,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,426.3832179314148,86
2025-10-10 07:34:06,65633,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,477.95530043862243,99
2025-10-10 07:34:06,65633,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,418.3313350666454,103
2025-10-10 07:34:06,65633,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,475.1648249944537,98
2025-10-10 07:34:06,65633,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,544.8561466455307,88
2025-10-10 07:34:14,11129,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,472.9214084587825,139
2025-10-10 07:34:14,11129,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,501.39268132978094,58
2025-10-10 07:34:14,11129,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,438.4795115905668,167
2025-10-10 07:34:14,11129,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,441.3840479439389,134
2025-10-10 07:34:22,41959,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,455.7333272402749,169
2025-10-10 07:34:22,41959,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,466.7468268870234,65
2025-10-10 07:34:22,41959,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,419.0574449072858,200
2025-10-10 07:34:22,41959,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,535.4696148091564,113
2025-10-10 07:34:29,54782,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,435.4365470367246,103
2025-10-10 07:34:29,54782,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,450.77481480026637,75
2025-10-10 07:34:29,54782,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,469.8315059480538,153
2025-10-10 07:34:29,54782,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,492.2730417029005,110
2025-10-10 07:34:37,72276,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,465.86142141946493,113
2025-10-10 07:34:37,72276,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,468.59426622390174,79
2025-10-10 07:34:37,72276,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,445.90426126932863,197
2025-10-10 07:34:37,72276,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,427.071396195178,106
2025-10-10 07:34:45,92004,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,432.8388412367477,146
2025-10-10 07:34:45,92004,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,437.7100649652891,75
2025-10-10 07:34:45,92004,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,437.1256656768064,233
2025-10-10 07:34:45,92004,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,474.22876397393645,90
2025-10-10 07:34:52,89623,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,464.95106631321715,132
2025-10-10 07:34:52,89623,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,440.2912524955356,100
2025-10-10 07:34:52,89623,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,440.18115570640475,135
2025-10-10 07:34:52,89623,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,445.6173478230178,76
2025-10-10 07:35:02,87270,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,440.1474864159344,169
2025-10-10 07:35:02,87270,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,441.5327489578045,152
2025-10-10 07:35:02,87270,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,441.36731587224386,182
2025-10-10 07:35:02,87270,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,459.24864332587447,122
2025-10-10 07:35:09,68700,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,487.6330696591425,80
2025-10-10 07:35:09,68700,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,439.593517174087,89
2025-10-10 07:35:09,68700,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,455.2152104204424,197
2025-10-10 07:35:09,68700,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,469.81866061328384,85
2025-10-10 07:35:17,73719,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,486.9335230521093,125
2025-10-10 07:35:17,73719,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,475.4466597756995,177
2025-10-10 07:35:17,73719,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,442.36912587221644,132
2025-10-10 07:35:17,73719,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,494.319352891863,76
2025-10-10 07:35:25,20159,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,464.03020616164554,136
2025-10-10 07:35:25,20159,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,472.06584411060584,95
2025-10-10 07:35:25,20159,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,480.49732006756085,196
2025-10-10 07:35:25,20159,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,501.04369253386557,68
2025-10-10 07:35:32,70026,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,490.35597953065417,147
2025-10-10 07:35:32,70026,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,539.7527977962411,72
2025-10-10 07:35:32,70026,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,478.3227178278295,139
2025-10-10 07:35:32,70026,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,439.15847489447975,115
2025-10-10 07:35:40,76362,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,447.4790196027966,113
2025-10-10 07:35:40,76362,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,485.7338090790148,81
2025-10-10 07:35:40,76362,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,435.5105567491915,199
2025-10-10 07:35:40,76362,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,503.3641666364871,100
2025-10-10 07:35:47,76004,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,463.7001660586046,156
2025-10-10 07:35:47,76004,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,475.7695863620662,87
2025-10-10 07:35:47,76004,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,478.5725300639427,96
2025-10-10 07:35:47,76004,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,535.2905536899151,75
2025-10-10 07:35:56,99249,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,454.41905690263985,155
2025-10-10 07:35:56,99249,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,503.5564104197263,125
2025-10-10 07:35:56,99249,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,455.32362449442223,157
2025-10-10 07:35:56,99249,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,472.28605826517133,154
2025-10-10 07:36:03,22142,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,463.5151165191552,193
2025-10-10 07:36:03,22142,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,490.3051278409571,63
2025-10-10 07:36:03,22142,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,457.72572428158185,116
2025-10-10 07:36:03,22142,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,456.67426329113624,81
2025-10-10 07:36:10,93639,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,457.2250245207141,95
2025-10-10 07:36:10,93639,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,477.3143630052565,69
2025-10-10 07:36:10,93639,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,487.2160684142641,98
2025-10-10 07:36:10,93639,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,445.1416665827635,197
2025-10-10 07:36:17,78733,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,534.3284439197142,68
2025-10-10 07:36:17,78733,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,459.0304872134893,166
2025-10-10 07:36:17,78733,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,467.9160457256906,81
2025-10-10 07:36:17,78733,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,479.2515450181351,114
2025-10-10 07:36:26,85413,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,447.03705140822717,179
2025-10-10 07:36:26,85413,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,535.520449052539,111
2025-10-10 07:36:26,85413,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,414.0427666123096,200
2025-10-10 07:36:26,85413,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,471.26552386415005,127
2025-10-10 07:36:36,52433,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,469.81077847165557,208
2025-10-10 07:36:36,52433,sel_tournament_k7,Tournament (K=7),200,300,10,single_point,tournament,7,457.15049285702145,116
2025-10-10 07:36:36,52433,sel_tournament_k3_percent_genes_5,Tournament (K=3) percent genes 5%,200,300,0.05,single_point,tournament,3,444.4111589382177,173
2025-10-10 07:36:36,52433,sel_tournament_k7_percent_genes_5,Tournament (K=7) percent genes 5%,200,300,10,single_point,tournament,7,477.3583599155837,121
