timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-11 09:09:00,65221,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,460.7742192560763,123
2025-10-11 09:09:00,65221,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,470.4476756254641,63
2025-10-11 09:09:09,66676,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,437.93920669464785,115
2025-10-11 09:09:09,66676,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,431.3944006102586,60
2025-10-11 09:09:17,33925,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,430.19886616319775,177
2025-10-11 09:09:17,33925,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,455.11737637603744,60
2025-10-11 09:09:22,10433,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,463.85726894732215,106
2025-10-11 09:09:22,10433,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,473.34063422690576,54
2025-10-11 09:09:33,36865,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,404.46534656596356,228
2025-10-11 09:09:33,36865,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,482.6791328684805,64
2025-10-11 09:09:39,15887,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,422.2244452197897,117
2025-10-11 09:09:39,15887,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,510.91059440428205,69
2025-10-11 09:09:47,82063,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,423.0236633203814,160
2025-10-11 09:09:47,82063,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,489.1181382654915,61
2025-10-11 09:09:55,90465,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,419.4529329946307,150
2025-10-11 09:09:55,90465,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,465.9528531660203,63
2025-10-11 09:10:05,48761,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,457.6649886624748,219
2025-10-11 09:10:05,48761,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,470.7143871712106,62
2025-10-11 09:10:15,80632,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,444.7306739874138,239
2025-10-11 09:10:15,80632,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,508.38918589380586,62
2025-10-11 09:10:25,86331,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,399.71488267955345,136
2025-10-11 09:10:25,86331,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,487.7985202628737,64
2025-10-11 09:10:33,33368,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,427.99014893767423,98
2025-10-11 09:10:33,33368,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,460.547821245765,59
2025-10-11 09:10:39,85444,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,396.5359527365053,127
2025-10-11 09:10:39,85444,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,450.24578748168165,62
2025-10-11 09:10:46,97586,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,414.7284867459421,131
2025-10-11 09:10:46,97586,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,446.5511924750505,62
2025-10-11 09:10:53,72751,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,412.3997961526049,138
2025-10-11 09:10:53,72751,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,423.47880702097575,62
2025-10-11 09:11:01,85386,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,413.9488402723209,160
2025-10-11 09:11:01,85386,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,467.3224465238827,62
2025-10-11 09:11:09,34275,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,411.69031709951565,185
2025-10-11 09:11:09,34275,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,546.2130249724671,60
2025-10-11 09:11:22,10695,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,399.3997416333369,300
2025-10-11 09:11:22,10695,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,482.81136297081855,59
2025-10-11 09:11:29,73867,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,438.8664717207955,90
2025-10-11 09:11:29,73867,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,559.5667376874493,59
2025-10-11 09:11:36,53365,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,421.95372510055563,139
2025-10-11 09:11:36,53365,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,532.8744071137997,59
2025-10-11 09:11:45,27682,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,393.5558466547304,194
2025-10-11 09:11:45,27682,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,495.55586124526343,62
2025-10-11 09:11:56,27893,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,408.60874924241443,248
2025-10-11 09:11:56,27893,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,490.8417742662506,65
2025-10-11 09:12:07,58473,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,436.64590160696946,177
2025-10-11 09:12:07,58473,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,519.4162753026504,60
2025-10-11 09:12:19,12608,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,418.35615469290633,191
2025-10-11 09:12:19,12608,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,432.00126695627006,63
2025-10-11 09:12:30,16941,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,413.7610674617159,190
2025-10-11 09:12:30,16941,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,453.36481259891247,62
2025-10-11 09:12:39,28326,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,410.46274092565477,183
2025-10-11 09:12:39,28326,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,462.79463004254035,77
2025-10-11 09:12:52,41389,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,425.6566764190442,225
2025-10-11 09:12:52,41389,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,513.8259828685477,65
2025-10-11 09:12:59,33408,sel_tournament_k7,Tournament (K=7),300,300,25,two_points,tournament,7,428.5043693173089,141
2025-10-11 09:12:59,33408,sel_tournament_k7_adaptive,Tournament (K=7) adaptive,300,300,"[10, 5]",two_points,tournament,7,442.5416028333679,62
