timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-15 08:14:57,68979,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,449.1737651148817,126
2025-10-15 08:14:57,68979,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,416.93656142077083,150
2025-10-15 08:14:57,68979,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,428.56653343148525,150
2025-10-15 08:14:57,68979,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,434.4940487842243,95
2025-10-15 08:15:09,16793,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,445.242159566154,126
2025-10-15 08:15:09,16793,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,413.8445956689823,156
2025-10-15 08:15:09,16793,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,433.66434376719053,88
2025-10-15 08:15:09,16793,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,398.0853483616711,217
2025-10-15 08:15:19,83393,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,453.0522106447291,143
2025-10-15 08:15:19,83393,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,456.3927236584998,94
2025-10-15 08:15:19,83393,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,473.66374316368643,124
2025-10-15 08:15:19,83393,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,398.2590141100827,141
2025-10-15 08:15:31,19330,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,446.1432359326454,172
2025-10-15 08:15:31,19330,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,425.30150778598284,78
2025-10-15 08:15:31,19330,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,448.9748235693453,160
2025-10-15 08:15:31,19330,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,410.5725607553331,179
2025-10-15 08:15:44,79503,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,443.6293558355714,180
2025-10-15 08:15:44,79503,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,423.086705279697,154
2025-10-15 08:15:44,79503,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,458.43196156709524,128
2025-10-15 08:15:44,79503,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,406.7489890310782,151
2025-10-15 08:15:57,30264,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,497.5038272220979,89
2025-10-15 08:15:57,30264,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,416.3697308216958,245
2025-10-15 08:15:57,30264,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,468.18412427770363,80
2025-10-15 08:15:57,30264,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,391.4703478038785,212
2025-10-15 08:16:12,17854,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,462.9814898490977,208
2025-10-15 08:16:12,17854,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,421.0600507521433,144
2025-10-15 08:16:12,17854,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,453.76839507815197,203
2025-10-15 08:16:12,17854,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,409.0880503204774,149
2025-10-15 08:16:24,66757,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,465.1676911161876,138
2025-10-15 08:16:24,66757,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,422.7552760162512,107
2025-10-15 08:16:24,66757,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,453.190607685425,118
2025-10-15 08:16:24,66757,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,386.32732705077495,191
2025-10-15 08:16:36,70656,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,493.1626468159763,129
2025-10-15 08:16:36,70656,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,428.13550494736035,99
2025-10-15 08:16:36,70656,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,443.4438298789618,195
2025-10-15 08:16:36,70656,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,417.3343835337083,185
2025-10-15 08:16:48,69043,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,431.68467274053813,192
2025-10-15 08:16:48,69043,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,451.11671725978056,74
2025-10-15 08:16:48,69043,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,419.61196179513485,122
2025-10-15 08:16:48,69043,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,402.7779477888442,196
2025-10-15 08:17:04,28448,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,454.95691176133494,149
2025-10-15 08:17:04,28448,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,414.30776390348115,223
2025-10-15 08:17:04,28448,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,446.1867227787838,178
2025-10-15 08:17:04,28448,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,393.5558466547304,222
2025-10-15 08:17:21,67000,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,435.73267146322087,256
2025-10-15 08:17:21,67000,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,429.4541077226717,101
2025-10-15 08:17:21,67000,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,404.23991246823635,187
2025-10-15 08:17:21,67000,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,386.32732705077495,300
2025-10-15 08:17:34,59579,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,428.04296467149595,223
2025-10-15 08:17:34,59579,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,479.9753463420084,78
2025-10-15 08:17:34,59579,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,453.2114962217229,168
2025-10-15 08:17:34,59579,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,391.39293198340164,184
2025-10-15 08:17:45,73040,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,430.52077399656446,115
2025-10-15 08:17:45,73040,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,475.0921207203269,89
2025-10-15 08:17:45,73040,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,450.97458307733916,183
2025-10-15 08:17:45,73040,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,417.69674007265775,109
2025-10-15 08:17:58,55482,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,432.1882570961465,215
2025-10-15 08:17:58,55482,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,460.26712815047154,104
2025-10-15 08:17:58,55482,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,471.6518440840238,120
2025-10-15 08:17:58,55482,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,398.62145158735706,220
2025-10-15 08:18:08,63959,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,437.8409040418335,133
2025-10-15 08:18:08,63959,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,410.66923047922404,152
2025-10-15 08:18:08,63959,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,471.47855238035265,70
2025-10-15 08:18:08,63959,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,446.7575789362145,101
2025-10-15 08:18:20,13941,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,448.76449458491857,193
2025-10-15 08:18:20,13941,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,439.2496383893703,106
2025-10-15 08:18:20,13941,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,458.41131125822614,109
2025-10-15 08:18:20,13941,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,404.0224453878507,173
2025-10-15 08:18:33,83803,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,427.11625611684235,252
2025-10-15 08:18:33,83803,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,419.61382898525153,100
2025-10-15 08:18:33,83803,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,466.561767370501,101
2025-10-15 08:18:33,83803,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,412.02301782373826,176
2025-10-15 08:18:47,38276,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,489.15367725572787,139
2025-10-15 08:18:47,38276,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,425.52393602903044,192
2025-10-15 08:18:47,38276,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,417.8045153479789,183
2025-10-15 08:18:47,38276,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,397.03080960552234,149
2025-10-15 08:19:01,39497,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,404.26188801282166,161
2025-10-15 08:19:01,39497,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,443.0200644622213,109
2025-10-15 08:19:01,39497,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,433.2898815218335,174
2025-10-15 08:19:01,39497,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,386.327327050775,199
2025-10-15 08:19:15,99670,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,459.2884209543586,163
2025-10-15 08:19:15,99670,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,426.5986771396362,131
2025-10-15 08:19:15,99670,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,435.1660495095097,111
2025-10-15 08:19:15,99670,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,393.193409177456,300
2025-10-15 08:19:26,79262,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,468.368837550283,154
2025-10-15 08:19:26,79262,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,433.27376700741,94
2025-10-15 08:19:26,79262,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,458.90186728814155,95
2025-10-15 08:19:26,79262,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,401.19740206580985,209
2025-10-15 08:19:38,81467,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,437.7435150507751,144
2025-10-15 08:19:38,81467,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,433.6350437836194,123
2025-10-15 08:19:38,81467,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,439.0472848605944,153
2025-10-15 08:19:38,81467,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,437.63324644031366,98
2025-10-15 08:19:50,82298,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,532.7608570787879,59
2025-10-15 08:19:50,82298,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,414.8946691610354,174
2025-10-15 08:19:50,82298,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,455.47093061246966,134
2025-10-15 08:19:50,82298,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,386.32732705077495,210
2025-10-15 08:20:03,39762,baseline,Baseline Tournament (K=3),200,300,10,single_point,tournament,3,474.23504958726346,168
2025-10-15 08:20:03,39762,sel_tournament_k7,Tournament (K=7),300,300,25,ox,tournament,7,421.9308591748108,129
2025-10-15 08:20:03,39762,sel_tournament_k5_like_k7,Tournament K=5 params equal K7,300,300,25,ox,tournament,5,497.87366905922534,88
2025-10-15 08:20:03,39762,sel_tournament_k5_like_k3,Tournament K=5 params equal K3,200,300,10,single_point,tournament,5,390.1508987750297,208
