timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-09 08:04:39,44732,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,514.7546810637793,87
2025-10-09 08:04:39,44732,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,478.5839183705531,115
2025-10-09 08:04:39,44732,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,476.8891821130931,251
2025-10-09 08:04:39,44732,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,613.1555782102796,108
2025-10-09 08:08:43,72915,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,451.90750453523196,173
2025-10-09 08:08:43,72915,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,458.3059576525788,115
2025-10-09 08:08:43,72915,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,562.437616305929,130
2025-10-09 08:08:43,72915,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,585.4730831659192,61
2025-10-09 08:08:46,57577,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,498.18430351754597,126
2025-10-09 08:08:46,57577,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,508.41944768284424,70
2025-10-09 08:08:46,57577,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,541.7932378449332,91
2025-10-09 08:08:46,57577,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,621.1956089781534,100
2025-10-09 08:08:50,86862,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,474.5399943724293,114
2025-10-09 08:08:50,86862,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,496.34253931938423,96
2025-10-09 08:08:50,86862,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,579.1296385593,111
2025-10-09 08:08:50,86862,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,618.6373372341873,66
2025-10-09 08:08:54,54218,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,445.7559582292191,193
2025-10-09 08:08:54,54218,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,476.6482714547698,91
2025-10-09 08:08:54,54218,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,602.9459990995451,94
2025-10-09 08:08:54,54218,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,615.6175165535944,101
2025-10-09 08:08:58,83130,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,482.07167814966886,131
2025-10-09 08:08:58,83130,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,571.0325214942891,70
2025-10-09 08:08:58,83130,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,585.4042961563923,133
2025-10-09 08:08:58,83130,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,605.0235111014125,130
2025-10-09 08:09:02,40068,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,455.7004345246572,84
2025-10-09 08:09:02,40068,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,529.0430790202183,122
2025-10-09 08:09:02,40068,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,547.42423901414,209
2025-10-09 08:09:02,40068,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,642.6958560184726,54
2025-10-09 08:09:07,27684,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,468.6700373840411,182
2025-10-09 08:09:07,27684,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,523.3344805239003,134
2025-10-09 08:09:07,27684,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,585.5963459573812,138
2025-10-09 08:09:07,27684,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,631.1224910091543,157
2025-10-09 08:09:11,71362,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,428.25757793852614,140
2025-10-09 08:09:11,71362,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,525.7042521090575,130
2025-10-09 08:09:11,71362,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,568.5391795070159,103
2025-10-09 08:09:11,71362,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,639.9279267027591,64
2025-10-09 08:09:17,17475,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,427.0926750197616,144
2025-10-09 08:09:17,17475,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,506.092726951108,211
2025-10-09 08:09:17,17475,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,610.6416890001503,110
2025-10-09 08:09:17,17475,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,557.5583195208441,229
2025-10-09 08:09:21,45442,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,462.16390767331944,112
2025-10-09 08:09:21,45442,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,485.38130566193985,149
2025-10-09 08:09:21,45442,sel_roulette,Roulette Wheel,100,300,10,single_point,rws,3,550.1312626073053,130
2025-10-09 08:09:21,45442,sel_sus,Stochastic Universal,100,300,10,single_point,sss,3,586.343655068748,113
