timestamp,run_id,experiment_name,description,population_size,num_generations,mutation_percent_genes,crossover_type,parent_selection_type,K_tournament,best_distance,generations_completed
2025-10-09 12:28:18,22599,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,486.8268200459173,98
2025-10-09 12:28:18,22599,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,522.8758364871153,81
2025-10-09 12:28:18,22599,sel_tournament_k3_pop200,Tournament (K=3) population 200,200,300,10,single_point,tournament,3,415.3250550566417,188
2025-10-09 12:28:18,22599,sel_tournament_k7_crossover_pop200,Tournament (K=7) population 200,200,300,10,single_point,tournament,7,461.5009660791759,117
2025-10-09 12:35:20,94897,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,477.04323205917854,116
2025-10-09 12:35:20,94897,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,489.8166083639369,140
2025-10-09 12:35:20,94897,sel_tournament_k3_pop200,Tournament (K=3) population 200,200,300,10,single_point,tournament,3,422.8413108155419,121
2025-10-09 12:35:20,94897,sel_tournament_k7_crossover_pop200,Tournament (K=7) population 200,200,300,10,single_point,tournament,7,514.098470571616,70
2025-10-09 12:35:50,80374,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,508.0364937721842,77
2025-10-09 12:35:50,80374,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,558.0242105655682,87
2025-10-09 12:35:50,80374,sel_tournament_k3_pop200,Tournament (K=3) population 200,200,300,10,single_point,tournament,3,445.7136259084949,140
2025-10-09 12:35:50,80374,sel_tournament_k7_crossover_pop200,Tournament (K=7) population 200,200,300,10,single_point,tournament,7,458.3838156851069,76
2025-10-09 12:36:23,85976,baseline,Baseline Tournament (K=3),100,300,10,single_point,tournament,3,457.96346549853854,115
2025-10-09 12:36:23,85976,sel_tournament_k7,Tournament (K=7),100,300,10,single_point,tournament,7,583.6260302144859,58
